,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
1140,Cabo Rojo,85,0.0,0.0,5.0,2.0,40.0,33,5.0,2011-03-01
1141,Bayamón,1403,19.0,0.0,160.0,34.0,241.0,721,228.0,2011-03-01
1142,Barranquitas,119,2.0,0.0,8.0,15.0,26.0,60,8.0,2011-03-01
1143,Barceloneta,56,0.0,0.0,12.0,1.0,16.0,17,10.0,2011-03-01
1144,Arroyo,49,1.0,0.0,3.0,4.0,23.0,16,2.0,2011-03-01
1145,Arecibo,209,6.0,0.0,18.0,10.0,110.0,26,39.0,2011-03-01
1146,Añasco,37,3.0,0.0,3.0,0.0,18.0,11,2.0,2011-03-01
1147,Aibonito,105,5.0,0.0,3.0,11.0,39.0,38,9.0,2011-03-01
1148,Aguas Buenas,57,6.0,0.0,16.0,8.0,17.0,1,9.0,2011-03-01
1149,Ceiba,51,1.0,0.0,1.0,7.0,20.0,19,3.0,2011-03-01
1150,Ciales,66,0.0,0.0,0.0,0.0,49.0,16,1.0,2011-03-01
1151,Cidra,73,3.0,0.0,14.0,11.0,35.0,4,6.0,2011-03-01
1152,Coamo,153,0.0,0.0,3.0,7.0,52.0,77,14.0,2011-03-01
1153,Jayuya,21,0.0,0.0,1.0,2.0,12.0,6,0.0,2011-03-01
1154,Isabela,88,2.0,0.0,2.0,3.0,36.0,41,4.0,2011-03-01
1155,Humacao,338,11.0,0.0,34.0,13.0,127.0,151,2.0,2011-03-01
1156,Hormigueros,55,0.0,0.0,0.0,1.0,28.0,23,3.0,2011-03-01
1157,Hatillo,119,0.0,0.0,5.0,1.0,69.0,26,18.0,2011-03-01
1158,Gurabo,41,1.0,0.0,22.0,3.0,13.0,1,1.0,2011-03-01
1159,Guaynabo,346,9.0,0.0,51.0,12.0,50.0,183,41.0,2011-03-01
1160,Juncos,53,4.0,0.0,9.0,4.0,25.0,7,4.0,2011-03-01
1161,Guayanilla,33,0.0,0.0,1.0,1.0,18.0,12,1.0,2011-03-01
1162,Guánica,43,0.0,0.0,1.0,3.0,19.0,16,4.0,2011-03-01
1163,Florida,37,7.0,0.0,2.0,0.0,19.0,7,2.0,2011-03-01
1164,Fajardo,156,1.0,0.0,9.0,13.0,66.0,63,4.0,2011-03-01
1165,Dorado,139,7.0,0.0,18.0,0.0,35.0,59,20.0,2011-03-01
1166,Culebra,20,0.0,0.0,0.0,1.0,6.0,11,2.0,2011-03-01
1167,Corozal,97,1.0,0.0,11.0,3.0,42.0,23,17.0,2011-03-01
1168,Comerío,87,3.0,1.0,5.0,8.0,36.0,24,10.0,2011-03-01
1169,Guayama,165,2.0,0.0,18.0,10.0,67.0,64,4.0,2011-03-01
1170,Adjuntas,114,0.0,0.0,3.0,5.0,48.0,58,0.0,2011-04-01
1171,Juana Díaz,157,3.0,0.0,17.0,21.0,67.0,47,2.0,2011-04-01
1172,Juncos,63,4.0,0.0,10.0,5.0,27.0,10,7.0,2011-04-01
1173,Comerío,112,4.0,1.0,6.0,10.0,48.0,33,10.0,2011-04-01
1174,Corozal,148,1.0,0.0,14.0,8.0,55.0,46,24.0,2011-04-01
1175,Culebra,24,0.0,0.0,0.0,1.0,6.0,15,2.0,2011-04-01
1176,Dorado,174,7.0,0.0,20.0,2.0,48.0,71,26.0,2011-04-01
1177,Fajardo,198,1.0,0.0,15.0,19.0,77.0,79,7.0,2011-04-01
1178,Florida,42,7.0,0.0,2.0,0.0,23.0,8,2.0,2011-04-01
1179,Guánica,55,0.0,0.0,1.0,8.0,19.0,23,4.0,2011-04-01
1180,Guayama,220,2.0,0.0,23.0,12.0,80.0,97,6.0,2011-04-01
1181,Guayanilla,41,0.0,0.0,2.0,1.0,21.0,15,2.0,2011-04-01
1182,Guaynabo,452,9.0,0.0,63.0,15.0,59.0,253,53.0,2011-04-01
1183,Gurabo,57,3.0,0.0,23.0,5.0,18.0,5,3.0,2011-04-01
1184,Hatillo,141,0.0,0.0,7.0,2.0,78.0,28,26.0,2011-04-01
1185,Hormigueros,70,0.0,0.0,0.0,1.0,32.0,32,5.0,2011-04-01
1186,Humacao,440,12.0,0.0,44.0,15.0,169.0,197,3.0,2011-04-01
1187,Isabela,117,2.0,0.0,3.0,5.0,49.0,52,6.0,2011-04-01
1188,Coamo,205,1.0,0.0,6.0,11.0,71.0,99,17.0,2011-04-01
1189,Cidra,109,3.0,0.0,20.0,18.0,50.0,10,8.0,2011-04-01
1190,Ciales,75,0.0,0.0,0.0,0.0,56.0,17,2.0,2011-04-01
1191,Ceiba,59,1.0,0.0,1.0,8.0,22.0,23,4.0,2011-04-01
1192,Aguadilla,330,4.0,0.0,16.0,12.0,160.0,129,9.0,2011-04-01
1193,Aguas Buenas,78,6.0,0.0,18.0,9.0,28.0,7,10.0,2011-04-01
1194,Aibonito,138,5.0,0.0,4.0,12.0,53.0,49,15.0,2011-04-01
1195,Añasco,49,3.0,0.0,6.0,0.0,23.0,14,3.0,2011-04-01
1196,Arecibo,261,9.0,0.0,20.0,14.0,137.0,32,49.0,2011-04-01
1197,Arroyo,58,1.0,0.0,4.0,6.0,24.0,21,2.0,2011-04-01
1198,Barceloneta,88,0.0,0.0,17.0,2.0,22.0,29,18.0,2011-04-01
1199,Jayuya,29,0.0,0.0,1.0,6.0,13.0,9,0.0,2011-04-01
1200,Barranquitas,151,2.0,0.0,11.0,20.0,41.0,68,9.0,2011-04-01
1201,Cabo Rojo,124,0.0,0.0,9.0,6.0,51.0,52,6.0,2011-04-01
1202,Caguas,747,13.0,1.0,146.0,43.0,173.0,291,80.0,2011-04-01
1203,Camuy,66,1.0,0.0,6.0,2.0,38.0,8,11.0,2011-04-01
1204,Canóvanas,200,9.0,0.0,30.0,15.0,51.0,80,15.0,2011-04-01
1205,Carolina,1141,12.0,0.0,172.0,47.0,200.0,616,94.0,2011-04-01
1206,Cataño,72,4.0,0.0,3.0,6.0,26.0,25,8.0,2011-04-01
1207,Cayey,297,3.0,1.0,19.0,21.0,89.0,136,28.0,2011-04-01
1208,Bayamón,1912,25.0,0.0,211.0,48.0,329.0,999,300.0,2011-04-01
1209,Aguada ,95,1.0,0.0,5.0,11.0,34.0,40,4.0,2011-04-01
1210,Yauco,124,4.0,0.0,1.0,8.0,60.0,48,3.0,2011-04-01
1211,Lares,102,0.0,0.0,0.0,8.0,45.0,45,4.0,2011-04-01
1212,Salinas,213,6.0,0.0,33.0,9.0,46.0,117,2.0,2011-04-01
1213,San Germán,73,1.0,0.0,3.0,4.0,34.0,26,5.0,2011-04-01
1214,San Juan,3427,79.0,3.0,592.0,104.0,549.0,1654,446.0,2011-04-01
1215,San Lorenzo,79,4.0,0.0,11.0,7.0,41.0,8,8.0,2011-04-01
1216,San Sebastián,146,0.0,0.0,6.0,3.0,68.0,65,4.0,2011-04-01
1217,Santa Isabel,123,5.0,0.0,11.0,20.0,40.0,43,4.0,2011-04-01
1218,Toa Alta,191,2.0,0.0,20.0,7.0,74.0,42,46.0,2011-04-01
1219,Toa Baja,403,14.0,0.0,44.0,28.0,90.0,161,66.0,2011-04-01
1220,Trujillo Alto,258,8.0,0.0,53.0,12.0,76.0,90,19.0,2011-04-01
1221,Utuado,181,2.0,0.0,8.0,8.0,78.0,80,5.0,2011-04-01
1222,Vega Alta,169,4.0,0.0,19.0,9.0,28.0,65,44.0,2011-04-01
1223,Vega Baja,210,7.0,0.0,18.0,15.0,47.0,74,49.0,2011-04-01
1224,Vieques,128,2.0,1.0,4.0,10.0,51.0,49,11.0,2011-04-01
1225,Villalba,38,0.0,0.0,5.0,7.0,18.0,5,3.0,2011-04-01
1226,Yabucoa,177,1.0,0.0,23.0,25.0,73.0,55,0.0,2011-04-01
1227,Sabana Grande,46,0.0,0.0,2.0,0.0,15.0,28,1.0,2011-04-01
1228,Rio Grande,227,5.0,0.0,42.0,21.0,51.0,98,10.0,2011-04-01
1229,Rincón,35,0.0,0.0,1.0,2.0,12.0,20,0.0,2011-04-01
1230,Quebradillas,46,0.0,0.0,1.0,2.0,18.0,22,3.0,2011-04-01
1231,Las Marías,30,0.0,0.0,0.0,1.0,14.0,14,1.0,2011-04-01
1232,Las Piedras,180,4.0,0.0,24.0,10.0,74.0,65,3.0,2011-04-01
1233,Loiza,166,12.0,0.0,22.0,14.0,43.0,72,3.0,2011-04-01
1234,Luquillo,158,4.0,0.0,8.0,5.0,62.0,78,1.0,2011-04-01
1235,Manatí,192,7.0,0.0,12.0,4.0,60.0,66,43.0,2011-04-01
1236,Maricao,26,0.0,0.0,3.0,2.0,8.0,13,0.0,2011-04-01
1237,Maunabo,32,0.0,0.0,5.0,5.0,9.0,13,0.0,2011-04-01
1238,Lajas,49,0.0,0.0,2.0,2.0,21.0,22,2.0,2011-04-01
1239,Mayagüez,560,10.0,0.0,27.0,15.0,165.0,305,38.0,2011-04-01
1240,Morovis,99,0.0,0.0,8.0,2.0,68.0,12,9.0,2011-04-01
1241,Naguabo,74,2.0,0.0,11.0,8.0,33.0,19,1.0,2011-04-01
1242,Naranjito,145,2.0,0.0,7.0,5.0,51.0,50,30.0,2011-04-01
1243,Orocovis,73,0.0,0.0,3.0,3.0,31.0,31,5.0,2011-04-01
1244,Patillas,66,2.0,0.0,3.0,4.0,24.0,32,1.0,2011-04-01
1245,Peñuelas,55,3.0,0.0,8.0,8.0,16.0,16,4.0,2011-04-01
1246,Ponce,973,20.0,2.0,102.0,53.0,236.0,516,44.0,2011-04-01
1247,Moca,76,1.0,0.0,4.0,3.0,37.0,23,8.0,2011-04-01
1248,Aguadilla,444,6.0,0.0,21.0,16.0,196.0,195,10.0,2011-05-01
1249,Adjuntas,136,0.0,0.0,4.0,5.0,55.0,72,0.0,2011-05-01
1250,Yabucoa,217,3.0,0.0,30.0,31.0,84.0,69,0.0,2011-05-01
1251,Comerío,144,4.0,1.0,6.0,11.0,66.0,45,11.0,2011-05-01
1252,Corozal,171,1.0,0.0,14.0,9.0,67.0,52,28.0,2011-05-01
1253,Culebra,25,0.0,0.0,0.0,1.0,6.0,16,2.0,2011-05-01
1254,Dorado,233,10.0,0.0,22.0,3.0,64.0,101,33.0,2011-05-01
1255,Fajardo,260,1.0,0.0,21.0,24.0,91.0,112,11.0,2011-05-01
1256,Florida,55,7.0,0.0,2.0,1.0,34.0,8,3.0,2011-05-01
1257,Guánica,79,0.0,0.0,1.0,8.0,23.0,41,6.0,2011-05-01
1258,Guayama,303,2.0,0.0,28.0,20.0,111.0,135,7.0,2011-05-01
1259,Guayanilla,80,0.0,1.0,3.0,4.0,39.0,30,3.0,2011-05-01
1260,Guaynabo,602,14.0,0.0,80.0,16.0,88.0,341,63.0,2011-05-01
1261,Gurabo,106,5.0,0.0,29.0,8.0,32.0,24,8.0,2011-05-01
1262,Hatillo,177,2.0,0.0,9.0,2.0,99.0,30,35.0,2011-05-01
1263,Hormigueros,84,0.0,0.0,0.0,1.0,37.0,41,5.0,2011-05-01
1264,Humacao,561,12.0,0.0,57.0,17.0,210.0,261,4.0,2011-05-01
1265,Isabela,210,2.0,0.0,7.0,9.0,78.0,107,7.0,2011-05-01
1266,Coamo,262,1.0,0.0,7.0,19.0,88.0,125,22.0,2011-05-01
1267,Jayuya,48,0.0,0.0,1.0,8.0,21.0,18,0.0,2011-05-01
1268,Cidra,147,4.0,0.0,26.0,20.0,69.0,19,9.0,2011-05-01
1269,Ceiba,82,1.0,0.0,1.0,9.0,28.0,38,5.0,2011-05-01
1270,Aguas Buenas,120,6.0,0.0,24.0,10.0,37.0,32,11.0,2011-05-01
1271,Aibonito,190,7.0,0.0,6.0,15.0,63.0,78,21.0,2011-05-01
1272,Añasco,71,3.0,0.0,9.0,1.0,31.0,23,4.0,2011-05-01
1273,Arecibo,333,11.0,0.0,23.0,16.0,165.0,56,62.0,2011-05-01
1274,Arroyo,72,1.0,0.0,5.0,6.0,28.0,30,2.0,2011-05-01
1275,Barceloneta,124,0.0,0.0,18.0,2.0,37.0,43,24.0,2011-05-01
1276,Barranquitas,199,2.0,0.0,11.0,24.0,51.0,95,16.0,2011-05-01
1277,Bayamón,2507,29.0,0.0,269.0,65.0,434.0,1328,382.0,2011-05-01
1278,Cabo Rojo,182,0.0,0.0,11.0,7.0,70.0,85,9.0,2011-05-01
1279,Caguas,1042,17.0,1.0,184.0,49.0,231.0,458,102.0,2011-05-01
1280,Camuy,86,1.0,0.0,8.0,5.0,53.0,8,11.0,2011-05-01
1281,Canóvanas,263,10.0,0.0,34.0,22.0,74.0,107,16.0,2011-05-01
1282,Carolina,1491,19.0,0.0,209.0,64.0,250.0,821,128.0,2011-05-01
1283,Cataño,101,4.0,0.0,6.0,7.0,32.0,40,12.0,2011-05-01
1284,Cayey,392,4.0,1.0,29.0,24.0,114.0,187,33.0,2011-05-01
1285,Ciales,95,0.0,0.0,1.0,1.0,65.0,23,5.0,2011-05-01
1286,Juana Díaz,175,4.0,0.0,17.0,21.0,83.0,48,2.0,2011-05-01
1287,Juncos,109,8.0,0.0,15.0,10.0,41.0,26,9.0,2011-05-01
1288,Lajas,63,0.0,0.0,3.0,2.0,31.0,25,2.0,2011-05-01
1289,Sabana Grande,56,0.0,0.0,2.0,1.0,17.0,35,1.0,2011-05-01
1290,Salinas,271,6.0,0.0,43.0,13.0,61.0,145,3.0,2011-05-01
1291,San Germán,101,2.0,0.0,4.0,5.0,40.0,44,6.0,2011-05-01
1292,San Juan,4558,102.0,3.0,765.0,131.0,711.0,2261,585.0,2011-05-01
1293,San Lorenzo,114,4.0,0.0,19.0,10.0,57.0,14,10.0,2011-05-01
1294,San Sebastián,223,0.0,0.0,8.0,3.0,96.0,110,6.0,2011-05-01
1295,Santa Isabel,182,6.0,0.0,11.0,24.0,61.0,71,9.0,2011-05-01
1296,Toa Alta,282,5.0,0.0,25.0,7.0,109.0,75,61.0,2011-05-01
1297,Toa Baja,531,14.0,0.0,59.0,40.0,128.0,215,75.0,2011-05-01
1298,Trujillo Alto,326,9.0,0.0,67.0,15.0,102.0,113,20.0,2011-05-01
1299,Utuado,243,2.0,0.0,10.0,11.0,95.0,119,6.0,2011-05-01
1300,Vega Alta,222,5.0,0.0,22.0,11.0,38.0,86,60.0,2011-05-01
1301,Vega Baja,280,8.0,0.0,22.0,17.0,69.0,95,69.0,2011-05-01
1302,Vieques,142,3.0,1.0,4.0,12.0,53.0,58,11.0,2011-05-01
1303,Villalba,54,0.0,0.0,6.0,8.0,25.0,12,3.0,2011-05-01
1304,Rio Grande,276,5.0,0.0,52.0,23.0,66.0,118,12.0,2011-05-01
1305,Rincón,50,0.0,0.0,2.0,2.0,15.0,31,0.0,2011-05-01
1306,Quebradillas,64,0.0,0.0,1.0,2.0,25.0,32,4.0,2011-05-01
1307,Ponce,1246,29.0,4.0,122.0,65.0,297.0,671,58.0,2011-05-01
1308,Lares,150,0.0,0.0,0.0,8.0,62.0,76,4.0,2011-05-01
1309,Las Marías,39,0.0,0.0,0.0,1.0,18.0,19,1.0,2011-05-01
1310,Las Piedras,221,5.0,0.0,28.0,11.0,97.0,77,3.0,2011-05-01
1311,Loiza,224,17.0,0.0,27.0,25.0,60.0,91,4.0,2011-05-01
1312,Luquillo,184,5.0,0.0,9.0,5.0,73.0,91,1.0,2011-05-01
1313,Manatí,230,8.0,0.0,14.0,4.0,75.0,74,55.0,2011-05-01
1314,Maricao,31,0.0,0.0,3.0,2.0,11.0,15,0.0,2011-05-01
1315,Yauco,163,4.0,0.0,4.0,10.0,70.0,70,5.0,2011-05-01
1316,Maunabo,45,0.0,0.0,6.0,6.0,12.0,21,0.0,2011-05-01
1317,Moca,115,1.0,0.0,7.0,3.0,54.0,41,9.0,2011-05-01
1318,Morovis,129,0.0,0.0,10.0,3.0,86.0,19,11.0,2011-05-01
1319,Naguabo,98,3.0,0.0,13.0,9.0,47.0,25,1.0,2011-05-01
1320,Naranjito,187,2.0,0.0,8.0,5.0,63.0,70,39.0,2011-05-01
1321,Orocovis,95,0.0,0.0,3.0,6.0,41.0,39,6.0,2011-05-01
1322,Patillas,86,3.0,0.0,4.0,5.0,30.0,42,2.0,2011-05-01
1323,Peñuelas,84,3.0,0.0,9.0,9.0,34.0,24,5.0,2011-05-01
1324,Mayagüez,694,11.0,0.0,35.0,18.0,215.0,366,49.0,2011-05-01
1325,Aguada ,124,1.0,0.0,8.0,18.0,48.0,44,5.0,2011-05-01
1326,Adjuntas,136,0.0,0.0,4.0,5.0,55.0,72,0.0,2011-06-01
1327,Villalba,54,0.0,0.0,6.0,8.0,25.0,12,3.0,2011-06-01
1328,Orocovis,95,0.0,0.0,3.0,6.0,41.0,39,6.0,2011-06-01
1329,Naranjito,187,2.0,0.0,8.0,5.0,63.0,70,39.0,2011-06-01
1330,Naguabo,98,3.0,0.0,13.0,9.0,47.0,25,1.0,2011-06-01
1331,Morovis,129,0.0,0.0,10.0,3.0,86.0,19,11.0,2011-06-01
1332,Moca,115,1.0,0.0,7.0,3.0,54.0,41,9.0,2011-06-01
1333,Mayagüez,694,11.0,0.0,35.0,18.0,215.0,366,49.0,2011-06-01
1334,Maunabo,45,0.0,0.0,6.0,6.0,12.0,21,0.0,2011-06-01
1335,Maricao,31,0.0,0.0,3.0,2.0,11.0,15,0.0,2011-06-01
1336,Manatí,230,8.0,0.0,14.0,4.0,75.0,74,55.0,2011-06-01
1337,Luquillo,184,5.0,0.0,9.0,5.0,73.0,91,1.0,2011-06-01
1338,Loiza,224,17.0,0.0,27.0,25.0,60.0,91,4.0,2011-06-01
1339,Las Piedras,221,5.0,0.0,28.0,11.0,97.0,77,3.0,2011-06-01
1340,Las Marías,39,0.0,0.0,0.0,1.0,18.0,19,1.0,2011-06-01
1341,Lares,150,0.0,0.0,0.0,8.0,62.0,76,4.0,2011-06-01
1342,Lajas,63,0.0,0.0,3.0,2.0,31.0,25,2.0,2011-06-01
1343,Patillas,86,3.0,0.0,4.0,5.0,30.0,42,2.0,2011-06-01
1344,Peñuelas,84,3.0,0.0,9.0,9.0,34.0,24,5.0,2011-06-01
1345,Ponce,1246,29.0,4.0,122.0,65.0,297.0,671,58.0,2011-06-01
1346,Quebradillas,64,0.0,0.0,1.0,2.0,25.0,32,4.0,2011-06-01
1347,Yabucoa,217,3.0,0.0,30.0,31.0,84.0,69,0.0,2011-06-01
1348,Vega Baja,280,8.0,0.0,22.0,17.0,69.0,95,69.0,2011-06-01
1349,Vega Alta,222,5.0,0.0,22.0,11.0,38.0,86,60.0,2011-06-01
1350,Utuado,243,2.0,0.0,10.0,11.0,95.0,119,6.0,2011-06-01
1351,Trujillo Alto,326,9.0,0.0,67.0,15.0,102.0,113,20.0,2011-06-01
1352,Toa Baja,531,14.0,0.0,59.0,40.0,128.0,215,75.0,2011-06-01
1353,Toa Alta,282,5.0,0.0,25.0,7.0,109.0,75,61.0,2011-06-01
1354,Juncos,109,8.0,0.0,15.0,10.0,41.0,26,9.0,2011-06-01
1355,Santa Isabel,182,6.0,0.0,11.0,24.0,61.0,71,9.0,2011-06-01
1356,San Lorenzo,114,4.0,0.0,19.0,10.0,57.0,14,10.0,2011-06-01
1357,San Juan,4558,102.0,3.0,765.0,131.0,711.0,2261,585.0,2011-06-01
1358,San Germán,101,2.0,0.0,4.0,5.0,40.0,44,6.0,2011-06-01
1359,Salinas,271,6.0,0.0,43.0,13.0,61.0,145,3.0,2011-06-01
1360,Sabana Grande,56,0.0,0.0,2.0,1.0,17.0,35,1.0,2011-06-01
1361,Rio Grande,276,5.0,0.0,52.0,23.0,66.0,118,12.0,2011-06-01
1362,Rincón,50,0.0,0.0,2.0,2.0,15.0,31,0.0,2011-06-01
1363,San Sebastián,223,0.0,0.0,8.0,3.0,96.0,110,6.0,2011-06-01
1364,Juana Díaz,175,4.0,0.0,17.0,21.0,83.0,48,2.0,2011-06-01
1365,Jayuya,48,0.0,0.0,1.0,8.0,21.0,18,0.0,2011-06-01
1366,Isabela,210,2.0,0.0,7.0,9.0,78.0,107,7.0,2011-06-01
1367,Carolina,1491,19.0,0.0,209.0,64.0,250.0,821,128.0,2011-06-01
1368,Canóvanas,263,10.0,0.0,34.0,22.0,74.0,107,16.0,2011-06-01
1369,Camuy,86,1.0,0.0,8.0,5.0,53.0,8,11.0,2011-06-01
1370,Caguas,1042,17.0,1.0,184.0,49.0,231.0,458,102.0,2011-06-01
1371,Cabo Rojo,182,0.0,0.0,11.0,7.0,70.0,85,9.0,2011-06-01
1372,Bayamón,2507,29.0,0.0,269.0,65.0,434.0,1328,382.0,2011-06-01
1373,Barranquitas,199,2.0,0.0,11.0,24.0,51.0,95,16.0,2011-06-01
1374,Barceloneta,124,0.0,0.0,18.0,2.0,37.0,43,24.0,2011-06-01
1375,Arroyo,72,1.0,0.0,5.0,6.0,28.0,30,2.0,2011-06-01
1376,Arecibo,333,11.0,0.0,23.0,16.0,165.0,56,62.0,2011-06-01
1377,Añasco,71,3.0,0.0,9.0,1.0,31.0,23,4.0,2011-06-01
1378,Aibonito,190,7.0,0.0,6.0,15.0,63.0,78,21.0,2011-06-01
1379,Aguas Buenas,120,6.0,0.0,24.0,10.0,37.0,32,11.0,2011-06-01
1380,Aguadilla,444,6.0,0.0,21.0,16.0,196.0,195,10.0,2011-06-01
1381,Aguada ,124,1.0,0.0,8.0,18.0,48.0,44,5.0,2011-06-01
1382,Cataño,101,4.0,0.0,6.0,7.0,32.0,40,12.0,2011-06-01
1383,Yauco,163,4.0,0.0,4.0,10.0,70.0,70,5.0,2011-06-01
1384,Cayey,392,4.0,1.0,29.0,24.0,114.0,187,33.0,2011-06-01
1385,Ciales,95,0.0,0.0,1.0,1.0,65.0,23,5.0,2011-06-01
1386,Humacao,561,12.0,0.0,57.0,17.0,210.0,261,4.0,2011-06-01
1387,Hormigueros,84,0.0,0.0,0.0,1.0,37.0,41,5.0,2011-06-01
1388,Hatillo,177,2.0,0.0,9.0,2.0,99.0,30,35.0,2011-06-01
1389,Gurabo,106,5.0,0.0,29.0,8.0,32.0,24,8.0,2011-06-01
1390,Guaynabo,602,14.0,0.0,80.0,16.0,88.0,341,63.0,2011-06-01
1391,Guayanilla,80,0.0,1.0,3.0,4.0,39.0,30,3.0,2011-06-01
1392,Guayama,303,2.0,0.0,28.0,20.0,111.0,135,7.0,2011-06-01
1393,Ceiba,82,1.0,0.0,1.0,9.0,28.0,38,5.0,2011-06-01
1394,Guánica,79,0.0,0.0,1.0,8.0,23.0,41,6.0,2011-06-01
1395,Fajardo,260,1.0,0.0,21.0,24.0,91.0,112,11.0,2011-06-01
1396,Dorado,233,10.0,0.0,22.0,3.0,64.0,101,33.0,2011-06-01
1397,Culebra,25,0.0,0.0,0.0,1.0,6.0,16,2.0,2011-06-01
1398,Corozal,171,1.0,0.0,14.0,9.0,67.0,52,28.0,2011-06-01
1399,Comerío,144,4.0,1.0,6.0,11.0,66.0,45,11.0,2011-06-01
1400,Coamo,262,1.0,0.0,7.0,19.0,88.0,125,22.0,2011-06-01
1401,Cidra,147,4.0,0.0,26.0,20.0,69.0,19,9.0,2011-06-01
1402,Florida,55,7.0,0.0,2.0,1.0,34.0,8,3.0,2011-06-01
1403,Vieques,142,3.0,1.0,4.0,12.0,53.0,58,11.0,2011-06-01
1404,Yabucoa,352,8.0,1.0,41.0,46.0,143.0,113,0.0,2011-07-01
1405,Aguada ,186,1.0,1.0,14.0,25.0,71.0,67,7.0,2011-07-01
1406,Vieques,167,4.0,1.0,6.0,14.0,66.0,65,11.0,2011-07-01
1407,Coamo,383,1.0,0.0,7.0,31.0,139.0,181,24.0,2011-07-01
1408,Comerío,210,6.0,1.0,13.0,14.0,90.0,65,21.0,2011-07-01
1409,Corozal,249,1.0,0.0,22.0,13.0,96.0,78,39.0,2011-07-01
1410,Culebra,33,0.0,0.0,0.0,1.0,10.0,19,3.0,2011-07-01
1411,Dorado,371,12.0,0.0,34.0,12.0,94.0,157,62.0,2011-07-01
1412,Fajardo,407,5.0,0.0,26.0,36.0,133.0,186,21.0,2011-07-01
1413,Florida,79,8.0,0.0,2.0,1.0,53.0,11,4.0,2011-07-01
1414,Guánica,111,0.0,0.0,3.0,10.0,33.0,58,7.0,2011-07-01
1415,Guayama,449,5.0,0.0,42.0,30.0,150.0,208,14.0,2011-07-01
1416,Guayanilla,114,0.0,1.0,4.0,6.0,54.0,46,3.0,2011-07-01
1417,Guaynabo,899,21.0,1.0,108.0,27.0,129.0,513,100.0,2011-07-01
1418,Gurabo,141,7.0,0.0,34.0,8.0,49.0,33,10.0,2011-07-01
1419,Hatillo,220,2.0,0.0,11.0,2.0,122.0,33,50.0,2011-07-01
1420,Hormigueros,118,2.0,0.0,1.0,3.0,50.0,56,6.0,2011-07-01
1421,Humacao,764,15.0,0.0,75.0,27.0,286.0,353,8.0,2011-07-01
1422,Cidra,243,5.0,2.0,37.0,28.0,107.0,46,18.0,2011-07-01
1423,Isabela,296,3.0,0.0,9.0,15.0,106.0,155,8.0,2011-07-01
1424,Ciales,129,0.0,0.0,2.0,2.0,83.0,36,6.0,2011-07-01
1425,Cayey,584,5.0,1.0,42.0,31.0,169.0,296,40.0,2011-07-01
1426,Aguadilla,693,7.0,0.0,30.0,19.0,272.0,350,15.0,2011-07-01
1427,Aguas Buenas,196,7.0,0.0,29.0,17.0,76.0,51,16.0,2011-07-01
1428,Aibonito,268,7.0,0.0,7.0,20.0,80.0,123,31.0,2011-07-01
1429,Añasco,97,4.0,0.0,10.0,4.0,45.0,29,5.0,2011-07-01
1430,Arecibo,458,17.0,0.0,38.0,19.0,211.0,98,75.0,2011-07-01
1431,Arroyo,128,1.0,0.0,5.0,16.0,43.0,59,4.0,2011-07-01
1432,Barceloneta,187,1.0,0.0,23.0,6.0,54.0,63,40.0,2011-07-01
1433,Barranquitas,309,2.0,0.0,16.0,34.0,94.0,136,27.0,2011-07-01
1434,Bayamón,3657,38.0,0.0,407.0,85.0,617.0,1941,569.0,2011-07-01
1435,Cabo Rojo,318,1.0,0.0,19.0,9.0,113.0,162,14.0,2011-07-01
1436,Caguas,1686,28.0,1.0,228.0,83.0,351.0,848,147.0,2011-07-01
1437,Camuy,123,1.0,0.0,11.0,6.0,78.0,13,14.0,2011-07-01
1438,Canóvanas,389,12.0,0.0,48.0,30.0,96.0,178,25.0,2011-07-01
1439,Carolina,2130,31.0,1.0,302.0,80.0,383.0,1167,166.0,2011-07-01
1440,Cataño,168,8.0,0.0,12.0,15.0,47.0,70,16.0,2011-07-01
1441,Ceiba,131,1.0,0.0,2.0,10.0,44.0,60,14.0,2011-07-01
1442,Villalba,109,1.0,0.0,8.0,16.0,33.0,48,3.0,2011-07-01
1443,Jayuya,63,0.0,0.0,2.0,10.0,32.0,19,0.0,2011-07-01
1444,Juncos,177,13.0,0.0,21.0,17.0,60.0,52,14.0,2011-07-01
1445,Rincón,70,0.0,0.0,2.0,3.0,27.0,36,2.0,2011-07-01
1446,Rio Grande,386,7.0,0.0,67.0,32.0,101.0,164,15.0,2011-07-01
1447,Sabana Grande,93,0.0,0.0,3.0,1.0,35.0,52,2.0,2011-07-01
1448,Salinas,409,7.0,0.0,53.0,15.0,108.0,220,6.0,2011-07-01
1449,San Germán,139,3.0,0.0,8.0,6.0,55.0,58,9.0,2011-07-01
1450,San Juan,6484,150.0,7.0,1012.0,198.0,978.0,3299,840.0,2011-07-01
1451,San Lorenzo,196,7.0,0.0,29.0,13.0,90.0,42,15.0,2011-07-01
1452,San Sebastián,369,1.0,0.0,14.0,8.0,162.0,174,10.0,2011-07-01
1453,Santa Isabel,242,8.0,1.0,13.0,33.0,76.0,100,11.0,2011-07-01
1454,Toa Alta,425,6.0,1.0,34.0,17.0,153.0,131,83.0,2011-07-01
1455,Toa Baja,842,18.0,0.0,83.0,51.0,231.0,344,115.0,2011-07-01
